,video_id,comments,comments_no_stopwords
241,qR32hY6rSwg,"['I just want to comment', 'Guys how can we see GE 1st match of VCC??', 'Forsaken without hack', 'Cheater', '1:31:13 😆', 'Do you have a brother who is iron I met someone who claimed to be your brother', 'Word.exe', '!playlist🌝', 'Kya Karu comment 🤔?\n😆', 'Insta check karle VAIII😆']","[""['I"", 'want', ""comment',"", ""'Guys"", 'see', 'GE', '1st', 'match', ""VCC??',"", ""'Forsaken"", 'without', ""hack',"", ""'Cheater',"", ""'1:31:13"", ""😆',"", ""'Do"", 'brother', 'iron', 'I', 'met', 'someone', 'claimed', ""brother',"", ""'Word.exe',"", ""'!playlist🌝',"", ""'Kya"", 'Karu', 'comment', ""🤔?\\n😆',"", ""'Insta"", 'check', 'karle', ""VAIII😆']""]"
242,2OopETns3us,"['❤️❤️❤️❤️❤️💐', 'Eco me ace thik rossi bhaii... Thik hai 🥺🥺\U0001f972', 'Cuz you are 4krossi', ""Ok well what's the proof that he doesn't cheat now?"", 'Use word.exe again', 'Valoword.exe', 'That’s why you are 4K rossi ❤', 'Us bro us', 'indian shahzam', '4K Rossi For a Reason 😂']","[""['❤️❤️❤️❤️❤️💐',"", ""'Eco"", 'ace', 'thik', 'rossi', 'bhaii...', 'Thik', 'hai', ""🥺🥺\\U0001f972',"", ""'Cuz"", ""4krossi',"", '""Ok', 'well', ""what's"", 'proof', 'cheat', 'now?"",', ""'Use"", 'word.exe', ""again',"", ""'Valoword.exe',"", ""'That’s"", '4K', 'rossi', ""❤',"", ""'Us"", 'bro', ""us',"", ""'indian"", ""shahzam',"", ""'4K"", 'Rossi', 'For', 'Reason', ""😂']""]"
243,VU2ugemVn0I,"['Bro your face is very similar to the optic cs go cheater', '1:14:57 500k wala shot', '1:14:57 Operator 4k i saw it in his new shorts vid', '1:14:57 4k operator', 'Bro rossi try contact lens instead of glasses if u r uncomfortable with we want old skrossi back', 'chill maar bhai purana form aa jaega once you get used to the glasses properly.', 'Waiting for the Timestamp !', '100K soon ROSSI!!!!']","[""['Bro"", 'face', 'similar', 'optic', 'cs', 'go', ""cheater',"", ""'1:14:57"", '500k', 'wala', ""shot',"", ""'1:14:57"", 'Operator', '4k', 'saw', 'new', 'shorts', ""vid',"", ""'1:14:57"", '4k', ""operator',"", ""'Bro"", 'rossi', 'try', 'contact', 'lens', 'instead', 'glasses', 'u', 'r', 'uncomfortable', 'want', 'old', 'skrossi', ""back',"", ""'chill"", 'maar', 'bhai', 'purana', 'form', 'aa', 'jaega', 'get', 'used', 'glasses', ""properly.',"", ""'Waiting"", 'Timestamp', ""!',"", ""'100K"", 'soon', ""ROSSI!!!!']""]"
244,l1QAFiqtk4Q,"['Dilse acha banda hai rawknee bhai \nLove from shimogga', 'Will be so fun if the old blaze lineup plays together 🥺', 'one of the best streams ❤', '@SkRossi 60k done 🔥', '2:16:30', 'Help goku sky army', 'Maza aagaya bhai, best stream till date!!!!!!!!!', 'Can anyone give me time stamp that where he has been spoked about his Esports Career', 'nice gameplay dude']","[""['Dilse"", 'acha', 'banda', 'hai', 'rawknee', 'bhai', '\\nLove', ""shimogga',"", ""'Will"", 'fun', 'old', 'blaze', 'lineup', 'plays', 'together', ""🥺',"", ""'one"", 'best', 'streams', ""❤',"", ""'@SkRossi"", '60k', 'done', ""🔥',"", ""'2:16:30',"", ""'Help"", 'goku', 'sky', ""army',"", ""'Maza"", 'aagaya', 'bhai,', 'best', 'stream', 'till', ""date!!!!!!!!!',"", ""'Can"", 'anyone', 'give', 'time', 'stamp', 'spoked', 'Esports', ""Career',"", ""'nice"", 'gameplay', ""dude']""]"
245,EoD8-_MFF2w,"['Val 43 error', 'You can try lens!', 'How r u feeling today Rossi??  Keep it up , be safe and healthy 😀👍. Virat Kohli of eSports 😎']","[""['Val"", '43', ""error',"", ""'You"", 'try', ""lens!',"", ""'How"", 'r', 'u', 'feeling', 'today', 'Rossi??', 'Keep', ',', 'safe', 'healthy', '😀👍.', 'Virat', 'Kohli', 'eSports', ""😎']""]"
246,4FyGUG1S0Cs,"['56:33 oof that Viper 1 shot flickkkkkkkkk!!!!!!!!!', 'Timestamp dedo re 😴', 'My Prediction: that we can see TenZ vs. SkRossi Someday in Future!!']","[""['56:33"", 'oof', 'Viper', '1', 'shot', ""flickkkkkkkkk!!!!!!!!!',"", ""'Timestamp"", 'dedo', ""😴',"", ""'My"", 'Prediction:', 'see', 'TenZ', 'vs.', 'SkRossi', 'Someday', ""Future!!']""]"
247,zU9Br17ghZo,"['word.exe haha', 'Hacker rossi 😂😂', 'Hahah thumbnail op🤣', 'Get well soon king 👑😕', 'Bhai wo thumbnail me awp.. 😳😳', '1st']","[""['word.exe"", ""haha',"", ""'Hacker"", 'rossi', ""😂😂',"", ""'Hahah"", 'thumbnail', ""op🤣',"", ""'Get"", 'well', 'soon', 'king', ""👑😕',"", ""'Bhai"", 'wo', 'thumbnail', 'awp..', ""😳😳',"", ""'1st']""]"
248,aZj3GSat4qE,"['i dont get it, why dont you reload when u have the chace', 'Sk Rossi fan bois ❤️', 'Isko arra rara kon Sikh haya', 'Rossi bro get well soon❤️ You are the best🥺💯', 'Rossi, when your eyes feel dry use these drops called Hylamoist and also keep cucumber slices on your eyes for temporary relief. All the best! Also, after every round just close your eyes for 10 seconds.', '@SD  🏅', 'Ye cloud burst aur Updraft ka cost badhana jaruri tha kya? 😕']","[""['i"", 'dont', 'get', 'it,', 'dont', 'reload', 'u', ""chace',"", ""'Sk"", 'Rossi', 'fan', 'bois', ""❤️',"", ""'Isko"", 'arra', 'rara', 'kon', 'Sikh', ""haya',"", ""'Rossi"", 'bro', 'get', 'well', 'soon❤️', 'You', ""best🥺💯',"", ""'Rossi,"", 'eyes', 'feel', 'dry', 'use', 'drops', 'called', 'Hylamoist', 'also', 'keep', 'cucumber', 'slices', 'eyes', 'temporary', 'relief.', 'All', 'best!', 'Also,', 'every', 'round', 'close', 'eyes', '10', ""seconds.',"", ""'@SD"", ""🏅',"", ""'Ye"", 'cloud', 'burst', 'aur', 'Updraft', 'ka', 'cost', 'badhana', 'jaruri', 'tha', 'kya?', ""😕']""]"
249,dnOMoKhiOdE,"['From 4KRossi to ChasmisRossi 🙃 just a joke though...', 'Namma huduga skrossi', 'skrossi discord server invite pls', '@sk rossi use night mode its very useful for ur eyes', 'Get Well Soon', 'You are strong, continue to stay strong']","[""['From"", '4KRossi', 'ChasmisRossi', '🙃', 'joke', ""though...',"", ""'Namma"", 'huduga', ""skrossi',"", ""'skrossi"", 'discord', 'server', 'invite', ""pls',"", ""'@sk"", 'rossi', 'use', 'night', 'mode', 'useful', 'ur', ""eyes',"", ""'Get"", 'Well', ""Soon',"", ""'You"", 'strong,', 'continue', 'stay', ""strong']""]"
250,bm1tkdWGj8o,"['Bro Tum agar Vandal leke khelte mein 100% sure hu ki ek bar bhi overtime nhi hota.', 'reyna got fkn bullied', 'Seoldam is here guys ❤', 'Indian TenZ', 'Tbh rossi was better without specs', 'so split is attackers map proved', 'U will comeback i know it', 'In this video too just count how many times cypher died', 'Watching it before APAC playins, All the best <3', 'Ye match khatam kahe nehi hota bey 😭']","[""['Bro"", 'Tum', 'agar', 'Vandal', 'leke', 'khelte', 'mein', '100%', 'sure', 'hu', 'ki', 'ek', 'bar', 'bhi', 'overtime', 'nhi', ""hota.',"", ""'reyna"", 'got', 'fkn', ""bullied',"", ""'Seoldam"", 'guys', ""❤',"", ""'Indian"", ""TenZ',"", ""'Tbh"", 'rossi', 'better', 'without', ""specs',"", ""'so"", 'split', 'attackers', 'map', ""proved',"", ""'U"", 'comeback', 'know', ""it',"", ""'In"", 'video', 'count', 'many', 'times', 'cypher', ""died',"", ""'Watching"", 'APAC', 'playins,', 'All', 'best', ""<3',"", ""'Ye"", 'match', 'khatam', 'kahe', 'nehi', 'hota', 'bey', ""😭']""]"
251,DESuXNqAjPQ,"['Sssami tha samne', 'get well soo.', 'Bhai get well soon. We need u fit']","[""['Sssami"", 'tha', ""samne',"", ""'get"", 'well', ""soo.',"", ""'Bhai"", 'get', 'well', 'soon.', 'We', 'need', 'u', ""fit']""]"
252,QjX9MMp-qog,"['Hacker 😂😂', 'op bosh', 'Best stream ever', ""It's shows 1hr stream but when u click on it ..it is hardly 5 secs"", '0:03 epic shot', 'Scam 2021', 'Why video private?', 'The mvp of the stream is SKCHAIRsi', 'refreshing till i die :pepe sad', 'Nice stream 😂']","[""['Hacker"", ""😂😂',"", ""'op"", ""bosh',"", ""'Best"", 'stream', ""ever',"", '""It\'s', 'shows', '1hr', 'stream', 'u', 'click', '..it', 'hardly', '5', 'secs"",', ""'0:03"", 'epic', ""shot',"", ""'Scam"", ""2021',"", ""'Why"", 'video', ""private?',"", ""'The"", 'mvp', 'stream', ""SKCHAIRsi',"", ""'refreshing"", 'till', 'die', ':pepe', ""sad',"", ""'Nice"", 'stream', ""😂']""]"
253,Dn1vwgdVGP8,"['Kannadigara hemme 💪🏻🔥', 'SK ROSSI=INDIAN JETT', 'Love you Rossi... make India proud always and take care', 'Indian Jett Pride ❤️', 'Pride of india spam guys pls', 'Being a VLT fan it was a tough day. Well played you guys ❤️', 'Pride of India ❤️']","[""['Kannadigara"", 'hemme', ""💪🏻🔥',"", ""'SK"", 'ROSSI=INDIAN', ""JETT',"", ""'Love"", 'Rossi...', 'make', 'India', 'proud', 'always', 'take', ""care',"", ""'Indian"", 'Jett', 'Pride', ""❤️',"", ""'Pride"", 'india', 'spam', 'guys', ""pls',"", ""'Being"", 'VLT', 'fan', 'tough', 'day.', 'Well', 'played', 'guys', ""❤️',"", ""'Pride"", 'India', ""❤️']""]"
254,_WCvpVT0tOE,"['Full Charlie Chaplin movie going on 😂😂', 'word.exe', '', 'He slept one hour on stream 😂', '-50', '1:54:10', 'HE WOKE UP AT 1:42:31 , DUDE IS KIDDING', 'Mioken be like its advertisinnnnnnnnn   time ;)))\n\n\nROssi JOD']","[""['Full"", 'Charlie', 'Chaplin', 'movie', 'going', ""😂😂',"", ""'word.exe',"", ""'',"", ""'He"", 'slept', 'one', 'hour', 'stream', ""😂',"", ""'-50',"", ""'1:54:10',"", ""'HE"", 'WOKE', 'UP', 'AT', '1:42:31', ',', 'DUDE', 'IS', ""KIDDING',"", ""'Mioken"", 'like', 'advertisinnnnnnnnn', 'time', ';)))\\n\\n\\nROssi', ""JOD']""]"
255,N1XMfON_8jk,"['word.exe', 'word.exe', 'Itne saare log watch party kar rhe the sirf rossi ka watching 3.8k aarha tha baaki sab se jyda', 'NIGHT PUG TO BANTA HE BADHIR JETT 😆😆', 'Who won', 'Bhai India Ka Shazam lagata']","[""['word.exe',"", ""'word.exe',"", ""'Itne"", 'saare', 'log', 'watch', 'party', 'kar', 'rhe', 'sirf', 'rossi', 'ka', 'watching', '3.8k', 'aarha', 'tha', 'baaki', 'sab', 'se', ""jyda',"", ""'NIGHT"", 'PUG', 'TO', 'BANTA', 'HE', 'BADHIR', 'JETT', ""😆😆',"", ""'Who"", ""won',"", ""'Bhai"", 'India', 'Ka', 'Shazam', ""lagata']""]"
256,pSfyARmtEUE,"[""2:59:59 you need to buy a hack to defeat skrossi stream snip doesn't work here"", '27:45 future', ""21:57  now he doesn't play cs:go anymore"", 'i feel the taste of tenz in skrossi', '3:00:41 4v1 mcbj', 'Stream karle badhir jett 🤧🤧🤣', '2:53:01 skillz😂', '3:00:41 watch this 😳', 'word.exe', 'Rossi yaar bilkul aim nahi lagta hai yaar kuch help kar n kya karu?? Plsssss']","['[""2:59:59', 'need', 'buy', 'hack', 'defeat', 'skrossi', 'stream', 'snip', 'work', 'here"",', ""'27:45"", ""future',"", '""21:57', 'play', 'cs:go', 'anymore"",', ""'i"", 'feel', 'taste', 'tenz', ""skrossi',"", ""'3:00:41"", '4v1', ""mcbj',"", ""'Stream"", 'karle', 'badhir', 'jett', ""🤧🤧🤣',"", ""'2:53:01"", ""skillz😂',"", ""'3:00:41"", 'watch', ""😳',"", ""'word.exe',"", ""'Rossi"", 'yaar', 'bilkul', 'aim', 'nahi', 'lagta', 'hai', 'yaar', 'kuch', 'help', 'kar', 'n', 'kya', 'karu??', ""Plsssss']""]"
257,1ftBQfXdbfM,"['Hermohini', 'Timestamps\n17:00  zishu op\n20:20  3k\n26:52  nice sherrif re\n29:00  lol that sound 😂😂😂\n33:00 lol\n34:34 2k\n53:58 xd\n57:45 OT round\n1:02:45 Hogaya 54k\n1:00:35 Lost\n1:17:19 Ascent', 'hello', 'tanmay bhat k saath fir se khelna rossi plsss']","[""['Hermohini',"", ""'Timestamps\\n17:00"", 'zishu', 'op\\n20:20', '3k\\n26:52', 'nice', 'sherrif', 're\\n29:00', 'lol', 'sound', '😂😂😂\\n33:00', 'lol\\n34:34', '2k\\n53:58', 'xd\\n57:45', 'OT', 'round\\n1:02:45', 'Hogaya', '54k\\n1:00:35', 'Lost\\n1:17:19', ""Ascent',"", ""'hello',"", ""'tanmay"", 'bhat', 'k', 'saath', 'fir', 'se', 'khelna', 'rossi', ""plsss']""]"
258,_W-pESuNSkI,"['word.exe', 'Tune hi toh cheat kiya tha na csgo main', 'Hacker bolte', 'umm...why cat pic on map tho?', '34:00 4k\n19:45  3k pistol\n21:03  lol skillz\n36:00  2k\n45:36 Sherrif 2k\n51:40 2k\n55:00  lmao skillz\n56:00  😂😂😂\n58:53 Gg victory\n1:08:45  Sherrif op']","[""['word.exe',"", ""'Tune"", 'hi', 'toh', 'cheat', 'kiya', 'tha', 'na', 'csgo', ""main',"", ""'Hacker"", ""bolte',"", ""'umm...why"", 'cat', 'pic', 'map', ""tho?',"", ""'34:00"", '4k\\n19:45', '3k', 'pistol\\n21:03', 'lol', 'skillz\\n36:00', '2k\\n45:36', 'Sherrif', '2k\\n51:40', '2k\\n55:00', 'lmao', 'skillz\\n56:00', '😂😂😂\\n58:53', 'Gg', 'victory\\n1:08:45', 'Sherrif', ""op']""]"
259,PwL1vuAXSTI,"['Share the Video with your friends and Like the video if you enjoyed <3', 'Next star of India', 'SK rossi is the rocky bhai of valorant hahahah', 'Music? plzzzz plzzz plzzzzz😭🔥', 'POG', 'Rossi gotta do comeback man against PRX ik u can do this but don’t be disappointed cuz gambit aslo won from lower brackets so no tension bro 😎', 'what if Rossi and Tenz compete against each other?!\nTHAT would be so much FUN!!', 'Bhai iss montage ko bhi to add ker montage playlist main', 'This montage is the reward for all the hardwork skrossi has done to make it where has made it. This montage just inspires me to become a gamer like you T^T', 'Funny valorant clip for all Indians here: @']","[""['Share"", 'Video', 'friends', 'Like', 'video', 'enjoyed', ""<3',"", ""'Next"", 'star', ""India',"", ""'SK"", 'rossi', 'rocky', 'bhai', 'valorant', ""hahahah',"", ""'Music?"", 'plzzzz', 'plzzz', ""plzzzzz😭🔥',"", ""'POG',"", ""'Rossi"", 'gotta', 'comeback', 'man', 'PRX', 'ik', 'u', 'don’t', 'disappointed', 'cuz', 'gambit', 'aslo', 'lower', 'brackets', 'tension', 'bro', ""😎',"", ""'what"", 'Rossi', 'Tenz', 'compete', 'other?!\\nTHAT', 'would', 'much', ""FUN!!',"", ""'Bhai"", 'iss', 'montage', 'ko', 'bhi', 'add', 'ker', 'montage', 'playlist', ""main',"", ""'This"", 'montage', 'reward', 'hardwork', 'skrossi', 'done', 'make', 'made', 'it.', 'This', 'montage', 'inspires', 'become', 'gamer', 'like', ""T^T',"", ""'Funny"", 'valorant', 'clip', 'Indians', 'here:', ""@']""]"
260,dlTxgkwUot4,"['1:50:13 SECOND CROSSHAIR', 'Re ganesh bhai']","[""['1:50:13"", 'SECOND', ""CROSSHAIR',"", ""'Re"", 'ganesh', ""bhai']""]"
261,cNJDJjLEwn8,"['@SkRossi bro aimlabs pe field of view 103 karna warna muscle memory bigad jayega ..valo mai FOV 103 hai🛑🛑🛑', 'Forsaken😂😂', 'What is your crosshair', 'Mouse cam kar le ekbar🔥', ""Don't forget the montage @ skorossi"", 'Knifed 16:31', 'Hello ❤️❤️', '13:15']","[""['@SkRossi"", 'bro', 'aimlabs', 'pe', 'field', 'view', '103', 'karna', 'warna', 'muscle', 'memory', 'bigad', 'jayega', '..valo', 'mai', 'FOV', '103', ""hai🛑🛑🛑',"", ""'Forsaken😂😂',"", ""'What"", ""crosshair',"", ""'Mouse"", 'cam', 'kar', 'le', ""ekbar🔥',"", '""Don\'t', 'forget', 'montage', '@', 'skorossi"",', ""'Knifed"", ""16:31',"", ""'Hello"", ""❤️❤️',"", ""'13:15']""]"
262,6SjGJcBTjzU,"['All the best for VCC!', 'Sage main or wot❤', ""Bro really enjoyed today's ranked matches❤"", 'GGWP for todays match All the best for VCC']","[""['All"", 'best', ""VCC!',"", ""'Sage"", 'main', ""wot❤',"", '""Bro', 'really', 'enjoyed', ""today's"", 'ranked', 'matches❤"",', ""'GGWP"", 'todays', 'match', 'All', 'best', ""VCC']""]"
263,JUDPHNHJUuM,"['EE sala cup namade', 'Kappe kara kara 😂']","[""['EE"", 'sala', 'cup', ""namade',"", ""'Kappe"", 'kara', 'kara', ""😂']""]"
264,mET7gXnVjHI,"['word.exe', 'word.exe', 'imagine if he stil lcheats', 'Live aa ja bhai kaha mr gayaa', 'Hacking op , india me eSports khatam kara dala , mehnat karke bhai ne tera meme bana dala', 'Last round ಬೆಣ್ಣೆ', 'How it feels like to be a meme now?', 'Word.exe', 'ROSSI LOVE YOU DA I WANT TO MEET YOU SOMEDAY', 'In 1 match please']","[""['word.exe',"", ""'word.exe',"", ""'imagine"", 'stil', ""lcheats',"", ""'Live"", 'aa', 'ja', 'bhai', 'kaha', 'mr', ""gayaa',"", ""'Hacking"", 'op', ',', 'india', 'eSports', 'khatam', 'kara', 'dala', ',', 'mehnat', 'karke', 'bhai', 'ne', 'tera', 'meme', 'bana', ""dala',"", ""'Last"", 'round', ""ಬೆಣ್ಣೆ',"", ""'How"", 'feels', 'like', 'meme', ""now?',"", ""'Word.exe',"", ""'ROSSI"", 'LOVE', 'YOU', 'DA', 'I', 'WANT', 'TO', 'MEET', 'YOU', ""SOMEDAY',"", ""'In"", '1', 'match', ""please']""]"
265,B8zCoShUGgM,"['8:17 2k\n21:14 4k\n24:45 pistol 3k\n27:55 2k\n30:45 sheeeeesh 3k daggers kills\n34:33 3k awp\n38:18 2k daggers\n42:50 won\n____________\n1:01:54\n1:08:31 3k awp\n1:10:10 3k SHEEEEESH daggers kills\n1:31:19 4k awp\n1:35:58 3k awp\n1:37:53 2k awp\n1:41:54 2k awp\n1:47:30 2k awp\n1:52:06 ace -1\n1:57:04 gege 45 kills pogggg!!!\n_____________________________\n2:11:15  best awp ace ever (no scope included)\n2:42:23 loss', 'Word.exe', 'U are just Better .', '😭', 'My rank is diamond 3 bro want to reach radiant but I get promoted to immortal and get demoted again to diamond', 'Heyy big fann bro', 'I can understand Indian team is not in Iceland, but skrossi man , this guy can fit into any of ten rosters which are in Iceland. I personally wish he was in Liquid, then they would have had a better chance to beat NA, Scream as phoenix plus Rossi as jett, total destruction.', '2:11:08 just SKrossi things', 'Word.EXE', 'Bro tu tenz ke sath khelega next vct❤']","[""['8:17"", '2k\\n21:14', '4k\\n24:45', 'pistol', '3k\\n27:55', '2k\\n30:45', 'sheeeeesh', '3k', 'daggers', 'kills\\n34:33', '3k', 'awp\\n38:18', '2k', 'daggers\\n42:50', 'won\\n____________\\n1:01:54\\n1:08:31', '3k', 'awp\\n1:10:10', '3k', 'SHEEEEESH', 'daggers', 'kills\\n1:31:19', '4k', 'awp\\n1:35:58', '3k', 'awp\\n1:37:53', '2k', 'awp\\n1:41:54', '2k', 'awp\\n1:47:30', '2k', 'awp\\n1:52:06', 'ace', '-1\\n1:57:04', 'gege', '45', 'kills', 'pogggg!!!\\n_____________________________\\n2:11:15', 'best', 'awp', 'ace', 'ever', '(no', 'scope', 'included)\\n2:42:23', ""loss',"", ""'Word.exe',"", ""'U"", 'Better', "".',"", ""'😭',"", ""'My"", 'rank', 'diamond', '3', 'bro', 'want', 'reach', 'radiant', 'I', 'get', 'promoted', 'immortal', 'get', 'demoted', ""diamond',"", ""'Heyy"", 'big', 'fann', ""bro',"", ""'I"", 'understand', 'Indian', 'team', 'Iceland,', 'skrossi', 'man', ',', 'guy', 'fit', 'ten', 'rosters', 'Iceland.', 'I', 'personally', 'wish', 'Liquid,', 'would', 'better', 'chance', 'beat', 'NA,', 'Scream', 'phoenix', 'plus', 'Rossi', 'jett,', 'total', ""destruction.',"", ""'2:11:08"", 'SKrossi', ""things',"", ""'Word.EXE',"", ""'Bro"", 'tu', 'tenz', 'ke', 'sath', 'khelega', 'next', ""vct❤']""]"
266,MFxzXtu2HCc,"['Word.exe', 'Forsaken', 'Stream kar lodu', 'Wassup cheater', ""Sadly you can't make word.exe for Valorant for it's AC."", 'Are u forsaken?', 'why at 5am I get scary feelings about my career ?😶\n\nDo you think hard work pays off? Cause am doing too much hard work but have got only failures although am still standing and at some point am feeling tired, also scared for future', 'Dont leave GE rossi!!']","[""['Word.exe',"", ""'Forsaken',"", ""'Stream"", 'kar', ""lodu',"", ""'Wassup"", ""cheater',"", '""Sadly', ""can't"", 'make', 'word.exe', 'Valorant', 'AC."",', ""'Are"", 'u', ""forsaken?',"", ""'why"", '5am', 'I', 'get', 'scary', 'feelings', 'career', '?😶\\n\\nDo', 'think', 'hard', 'work', 'pays', 'off?', 'Cause', 'much', 'hard', 'work', 'got', 'failures', 'although', 'still', 'standing', 'point', 'feeling', 'tired,', 'also', 'scared', ""future',"", ""'Dont"", 'leave', 'GE', ""rossi!!']""]"
267,tW-FIHlwnTo,"['nt', 'Abhi bhi jacks chalu hh']","[""['nt',"", ""'Abhi"", 'bhi', 'jacks', 'chalu', ""hh']""]"
268,b_TEI8vU6Lk,"['1:28:53 Crazy stuff', 'saale cheater forsaken', '1:29:00', '1:23:56  😂😂😂', 'Valorent.exe \nDelete your channel\nYou are a garbage to any game', '2.5k Likes NHK ?', 'Sikh raha hai ! Sikh raha hai kuch !? 😂', '1:29:52']","[""['1:28:53"", 'Crazy', ""stuff',"", ""'saale"", 'cheater', ""forsaken',"", ""'1:29:00',"", ""'1:23:56"", ""😂😂😂',"", ""'Valorent.exe"", '\\nDelete', 'channel\\nYou', 'garbage', ""game',"", ""'2.5k"", 'Likes', 'NHK', ""?',"", ""'Sikh"", 'raha', 'hai', '!', 'Sikh', 'raha', 'hai', 'kuch', '!?', ""😂',"", ""'1:29:52']""]"
269,9XK_WTaZwkE,"['1:37:08 xd', 'When will you guys play international tournament']","[""['1:37:08"", ""xd',"", ""'When"", 'guys', 'play', 'international', ""tournament']""]"
270,dk4lZMxGLo4,"['Can someone give the timestamp where sk rossi gives advice for training ?', '50k lossi babyyy❤❤❤', '50K and Radiant in one stream best day for him and his fans much love <3', 'Pls dont cheat this time.', 'Congratulations anna 50k ke liye', 'Congrats on 50k rossi🌻', 'Congo for 50k 4krossi', '2:05:15', 'I want the timestamp when rossi reacts to 50k', 'Timestamps\n30:25  2k\n31:28 2k BLADES\n37:50  3k\n41:44 2k\n1:30:30 3k\n2:05:15 4k\n2:06:56 nice 2k\n2:12:25 op 2k \n\nSorry internet katam hogaya 🥺']","[""['Can"", 'someone', 'give', 'timestamp', 'sk', 'rossi', 'gives', 'advice', 'training', ""?',"", ""'50k"", 'lossi', ""babyyy❤❤❤',"", ""'50K"", 'Radiant', 'one', 'stream', 'best', 'day', 'fans', 'much', 'love', ""<3',"", ""'Pls"", 'dont', 'cheat', ""time.',"", ""'Congratulations"", 'anna', '50k', 'ke', ""liye',"", ""'Congrats"", '50k', ""rossi🌻',"", ""'Congo"", '50k', ""4krossi',"", ""'2:05:15',"", ""'I"", 'want', 'timestamp', 'rossi', 'reacts', ""50k',"", ""'Timestamps\\n30:25"", '2k\\n31:28', '2k', 'BLADES\\n37:50', '3k\\n41:44', '2k\\n1:30:30', '3k\\n2:05:15', '4k\\n2:06:56', 'nice', '2k\\n2:12:25', 'op', '2k', '\\n\\nSorry', 'internet', 'katam', 'hogaya', ""🥺']""]"
